basin_code,basin,category,category_label,CT,yy,mm,dd,hh,MWS,Rp,accumulated_precipitation_mm
NA,North Atlantic,TD,Tropical Depression,AL112016,2016,09,19,00,55.5,803.21,7525.4375
NA,North Atlantic,TD,Tropical Depression,AL112016,2016,09,19,06,55.5,660.34,4842.75
NA,North Atlantic,TD,Tropical Depression,AL112016,2016,09,19,12,55.5,835.7,6767.5
NA,North Atlantic,TD,Tropical Depression,AL112016,2016,09,19,18,55.5,772.61,15014.75
NA,North Atlantic,TD,Tropical Depression,AL112016,2016,09,20,00,55.5,721.6,19259.0
NA,North Atlantic,TD,Tropical Depression,AL112016,2016,09,20,06,55.5,485.36,11335.5
NA,North Atlantic,TD,Tropical Depression,AL112017,2017,08,30,00,55.5,562.93,0.0
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,08,30,06,64.75,456.02,0.0
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,08,30,12,83.25,429.74,0.0
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,08,30,18,92.5,521.93,0.0
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,08,31,00,101.7,480.53,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,08,31,06,120.2,501.31,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,08,31,12,148.0,510.42,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,08,31,18,175.7,547.02,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,01,00,185.0,510.46,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,01,06,185.0,479.3,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,01,12,185.0,556.64,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,01,18,185.0,571.28,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,02,00,185.0,320.64,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,02,06,185.0,364.26,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,02,12,175.7,489.95,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,02,18,175.7,518.89,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,03,00,175.7,366.0,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,03,06,175.7,492.27,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,03,12,185.0,679.7,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,03,18,185.0,771.33,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,04,00,185.0,484.86,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,04,06,194.2,613.26,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,04,12,203.5,633.2,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,04,18,212.7,556.54,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,05,00,231.2,525.63,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,05,06,249.7,537.17,388.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,05,12,277.5,395.33,1317.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,05,18,286.7,449.9,3326.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,00,286.7,405.98,7554.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,06,286.7,402.66,16217.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,12,286.7,417.22,22104.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,06,18,277.5,562.18,29702.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,00,277.5,581.0,20354.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,06,268.2,498.74,26919.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,12,268.2,528.33,34459.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,07,18,268.2,533.53,35707.9375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,00,259.0,591.41,28745.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,06,249.7,516.66,28902.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,12,249.7,576.13,37382.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,08,18,259.0,585.79,30734.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,09,00,268.2,596.53,38886.6875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,09,06,240.5,612.95,43410.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,09,12,203.5,1038.22,58396.5625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,09,18,175.7,938.81,60795.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,00,185.0,726.73,48953.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,06,212.7,803.54,56843.875
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,12,212.7,787.43,69113.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL112017,2017,09,10,18,185.0,831.51,77289.0625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,11,00,148.0,680.39,78684.8125
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL112017,2017,09,11,06,120.2,654.79,67734.875
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,09,11,12,92.5,861.37,70499.375
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,09,11,18,83.25,785.33,65943.875
NA,North Atlantic,TS,Tropical Storm,AL112017,2017,09,12,00,64.75,916.66,25574.5625
NA,North Atlantic,TD,Tropical Depression,AL112017,2017,09,12,06,46.25,696.83,7941.5
NA,North Atlantic,TD,Tropical Depression,AL112017,2017,09,12,12,37.0,524.26,2537.625
NA,North Atlantic,TD,Tropical Depression,AL112019,2019,09,17,12,55.5,273.3,11247.625
NA,North Atlantic,TS,Tropical Storm,AL112019,2019,09,17,18,74.0,293.22,10470.1875
NA,North Atlantic,TD,Tropical Depression,AL112019,2019,09,18,00,55.5,396.62,5100.125
NA,North Atlantic,TD,Tropical Depression,AL112019,2019,09,18,06,55.5,133.96,7720.5
NA,North Atlantic,TD,Tropical Depression,AL112019,2019,09,18,12,55.5,272.18,16314.4375
NA,North Atlantic,TD,Tropical Depression,AL112019,2019,09,18,18,55.5,315.85,11374.0625
NA,North Atlantic,TD,Tropical Depression,AL112019,2019,09,19,00,46.25,437.09,7401.1875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,15,12,46.25,417.54,0.0
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,15,18,46.25,590.14,0.0
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,16,00,46.25,391.74,0.0
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,16,06,46.25,239.18,0.0
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,16,12,55.5,607.0,333.1875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,16,18,55.5,573.15,1839.4375
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,17,00,55.5,570.86,2217.6875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,17,06,55.5,313.29,3205.3125
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,17,12,55.5,659.3,9402.6875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,17,18,55.5,543.78,13776.25
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,18,00,55.5,696.08,13167.875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,18,06,55.5,496.06,17042.5625
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,18,12,55.5,651.98,17468.8125
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,18,18,55.5,516.82,19604.4375
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,19,00,55.5,489.66,7271.75
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,19,06,55.5,385.84,10146.6875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,19,12,55.5,605.11,12886.25
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,19,18,55.5,519.7,15100.0
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,20,00,55.5,699.71,8883.5625
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,20,06,46.25,627.92,7544.6875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,20,12,46.25,757.03,9634.5625
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,20,18,46.25,546.78,12867.5
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,21,00,46.25,892.86,8641.75
NA,North Atlantic,TS,Tropical Storm,AL122000,2000,09,21,06,64.75,523.71,9805.3125
NA,North Atlantic,TS,Tropical Storm,AL122000,2000,09,21,12,83.25,906.05,27705.0
NA,North Atlantic,TS,Tropical Storm,AL122000,2000,09,21,18,111.0,867.02,33283.4375
NA,North Atlantic,TS,Tropical Storm,AL122000,2000,09,22,00,111.0,860.78,14354.375
NA,North Atlantic,TS,Tropical Storm,AL122000,2000,09,22,06,92.5,936.45,13782.125
NA,North Atlantic,TS,Tropical Storm,AL122000,2000,09,22,12,64.75,885.42,32783.6875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,22,18,46.25,895.74,30909.5
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,23,00,46.25,1113.61,17577.6875
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,23,06,46.25,471.76,9809.25
NA,North Atlantic,TD,Tropical Depression,AL122000,2000,09,23,12,46.25,853.88,17353.375
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,09,20,18,46.25,582.96,0.0
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,09,21,00,55.5,508.23,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,21,06,64.75,413.2,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,21,12,64.75,703.88,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,21,18,74.0,837.41,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,22,00,83.25,549.3,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,22,12,74.0,597.32,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,22,18,74.0,628.53,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,23,00,64.75,477.34,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,23,06,64.75,341.63,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,23,12,64.75,534.66,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,23,18,74.0,489.54,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,24,00,74.0,210.47,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,24,06,83.25,371.06,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,24,12,92.5,665.22,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,24,18,101.7,471.36,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,25,00,101.7,315.75,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,25,06,101.7,249.48,0.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,25,12,111.0,349.19,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,25,18,120.2,282.73,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,26,00,120.2,346.71,17.125
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,26,06,129.5,313.5,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,26,12,138.7,522.52,549.125
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,26,18,138.7,574.68,1121.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,27,00,138.7,474.67,2312.4375
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,27,06,138.7,428.24,5228.625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,27,12,138.7,548.45,8199.6875
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,27,18,129.5,636.6,10161.75
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,28,00,129.5,549.9,8772.625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122002,2002,09,28,06,120.2,467.98,12102.25
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,28,12,111.0,560.48,8629.8125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,28,18,92.5,585.97,7715.5
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,29,00,83.25,845.92,7604.6875
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,29,06,74.0,549.33,7317.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,29,12,74.0,430.42,7226.3125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,29,18,74.0,405.48,8565.75
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,30,00,74.0,464.37,10829.8125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,30,06,64.75,325.66,15189.75
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,09,30,12,64.75,618.02,15351.125
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,09,30,18,55.5,639.98,16607.0
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,01,00,55.5,740.76,14336.75
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,01,06,55.5,365.06,8594.625
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,01,12,64.75,457.98,9531.25
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,01,18,74.0,425.87,6949.6875
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,02,00,83.25,259.11,6405.0625
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,02,06,83.25,232.3,4715.8125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,02,12,92.5,405.99,11165.875
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,02,18,101.7,732.92,16049.3125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,03,00,101.7,308.52,11945.25
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,03,12,92.5,511.29,5793.875
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,03,18,83.25,297.18,3062.625
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,04,00,83.25,106.9,2795.375
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,04,06,64.75,175.2,2392.5
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,04,12,64.75,403.99,4143.0
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,04,18,64.75,432.92,3485.4375
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,05,00,64.75,253.44,1766.5
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,05,12,55.5,212.2,1757.125
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,05,18,55.5,249.56,2056.625
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,06,00,55.5,268.17,1081.375
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,06,06,55.5,249.83,3745.8125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,06,12,64.75,323.35,5853.75
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,06,18,64.75,362.52,4006.25
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,07,00,64.75,253.61,4880.75
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,07,06,64.75,319.83,6040.125
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,07,12,64.75,509.36,5703.625
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,07,18,64.75,524.24,3769.5
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,08,00,64.75,260.37,3080.75
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,08,06,64.75,568.7,5962.5
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,08,12,64.75,340.13,3052.9375
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,08,18,55.5,335.57,1390.3125
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,09,00,55.5,717.14,2494.8125
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,09,06,55.5,860.27,2200.625
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,09,12,55.5,754.08,605.5
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,09,18,46.25,490.16,305.0
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,10,00,46.25,122.2,400.4375
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,10,12,46.25,146.79,653.875
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,10,18,55.5,418.02,3396.4375
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,11,00,55.5,757.84,13090.4375
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,11,06,64.75,392.49,5979.1875
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,11,12,64.75,720.7,9417.5
NA,North Atlantic,TS,Tropical Storm,AL122002,2002,10,11,18,64.75,484.03,10182.375
NA,North Atlantic,TD,Tropical Depression,AL122002,2002,10,12,00,55.5,929.36,7300.25
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,03,18,46.25,571.51,10143.8125
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,04,00,46.25,923.05,13106.5
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,04,06,46.25,574.39,9156.3125
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,04,12,55.5,561.58,12710.8125
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,04,18,55.5,676.33,18381.8125
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,05,00,55.5,963.58,10715.5625
NA,North Atlantic,TS,Tropical Storm,AL122003,2003,09,05,06,64.75,167.67,5468.0
NA,North Atlantic,TS,Tropical Storm,AL122003,2003,09,05,12,74.0,487.71,11099.125
NA,North Atlantic,TS,Tropical Storm,AL122003,2003,09,05,18,92.5,797.54,23626.4375
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,06,00,55.5,812.04,13796.75
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,06,06,55.5,588.2,9525.25
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,06,12,46.25,599.43,21342.0
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,06,18,46.25,881.32,24398.875
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,07,00,55.5,605.93,16164.875
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,07,06,55.5,584.3,9726.875
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,07,12,55.5,576.84,15941.0625
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,07,18,55.5,633.04,15048.875
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,08,00,55.5,493.7,9159.125
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,08,06,55.5,408.76,9224.25
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,08,12,55.5,755.48,22041.1875
NA,North Atlantic,TD,Tropical Depression,AL122003,2003,09,08,18,46.25,863.11,21037.25
NA,North Atlantic,TD,Tropical Depression,AL122005,2005,08,23,18,55.5,714.54,19342.8125
NA,North Atlantic,TD,Tropical Depression,AL122005,2005,08,24,00,55.5,828.8,11378.5625
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,24,12,64.75,507.96,10302.125
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,24,18,74.0,924.58,28742.9375
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,25,00,83.25,840.92,18023.1875
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,25,06,92.5,1486.87,24792.4375
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,25,12,101.7,957.87,39772.0
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,25,18,111.0,724.36,32274.5625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122005,2005,08,26,00,129.5,946.94,25299.25
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122005,2005,08,26,12,138.7,824.3,31603.9375
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122005,2005,08,26,18,157.2,992.64,44908.625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122005,2005,08,27,00,166.5,934.61,36516.0625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,27,12,185.0,703.78,29534.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,27,18,185.0,829.92,38601.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,28,00,185.0,716.51,37210.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,28,12,268.2,554.83,48186.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,28,18,277.5,639.02,43190.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,29,00,259.0,749.58,37178.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122005,2005,08,29,12,203.5,658.97,47406.5
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122005,2005,08,29,18,148.0,597.21,53190.25
NA,North Atlantic,TS,Tropical Storm,AL122005,2005,08,30,00,92.5,900.61,43236.6875
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,03,06,83.25,763.58,13756.8125
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,03,12,101.7,475.75,12410.1875
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,03,18,101.7,760.37,18844.625
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,04,00,92.5,781.69,11546.8125
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,04,06,83.25,635.93,12768.125
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,04,12,83.25,621.74,20362.1875
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,04,18,83.25,696.13,15924.8125
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,05,00,74.0,775.84,7855.5
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,05,06,74.0,675.04,9603.6875
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,05,12,74.0,483.19,15317.6875
NA,North Atlantic,TS,Tropical Storm,AL122013,2013,10,05,18,64.75,573.36,14548.25
NA,North Atlantic,TD,Tropical Depression,AL122013,2013,10,06,00,55.5,803.08,14763.9375
NA,North Atlantic,TD,Tropical Depression,AL122013,2013,10,06,06,46.25,964.38,21825.5
NA,North Atlantic,TD,Tropical Depression,AL122015,2015,11,08,18,55.5,582.47,12169.0625
NA,North Atlantic,TD,Tropical Depression,AL122015,2015,11,09,00,55.5,537.56,8003.625
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,09,06,64.75,416.48,10342.8125
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,09,12,74.0,426.32,12298.0625
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,09,18,83.25,959.66,28138.125
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,10,00,92.5,956.78,26328.25
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,10,06,101.7,995.62,24366.4375
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,10,12,111.0,829.44,21817.8125
NA,North Atlantic,TS,Tropical Storm,AL122015,2015,11,10,18,111.0,671.4,23434.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122015,2015,11,11,00,120.2,755.76,16633.3125
NA,North Atlantic,TD,Tropical Depression,AL122017,2017,09,04,06,37.0,546.5,0.0
NA,North Atlantic,TD,Tropical Depression,AL122017,2017,09,04,12,46.25,531.74,0.0
NA,North Atlantic,TD,Tropical Depression,AL122017,2017,09,04,18,46.25,483.65,0.0
NA,North Atlantic,TD,Tropical Depression,AL122017,2017,09,05,00,46.25,472.25,0.0
NA,North Atlantic,TD,Tropical Depression,AL122017,2017,09,05,06,55.5,680.63,0.0
NA,North Atlantic,TS,Tropical Storm,AL122017,2017,09,05,12,64.75,739.74,0.0
NA,North Atlantic,TS,Tropical Storm,AL122017,2017,09,05,18,74.0,624.93,0.0
NA,North Atlantic,TS,Tropical Storm,AL122017,2017,09,06,00,83.25,617.24,0.0
NA,North Atlantic,TS,Tropical Storm,AL122017,2017,09,06,06,92.5,653.17,0.0
NA,North Atlantic,TS,Tropical Storm,AL122017,2017,09,06,12,101.7,486.39,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122017,2017,09,06,18,120.2,614.11,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122017,2017,09,07,00,129.5,600.34,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122017,2017,09,07,06,148.0,513.72,0.0
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122017,2017,09,07,12,166.5,603.01,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,07,18,185.0,697.86,0.0
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,00,194.2,777.62,27.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,06,212.7,649.35,252.375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,12,240.5,641.51,789.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,08,18,249.7,536.75,185.4375
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,00,249.7,650.49,2895.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,06,240.5,362.79,2503.25
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,12,231.2,456.17,6843.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,09,18,222.0,575.83,15580.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,00,212.7,553.31,11201.8125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,06,212.7,511.18,12919.75
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,12,212.7,428.89,10340.625
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,10,18,194.2,504.51,12424.3125
NA,North Atlantic,MAJ_HUR,Major Hurricane,AL122017,2017,09,11,00,185.0,452.65,9664.5625
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122017,2017,09,11,06,166.5,421.31,14494.875
NA,North Atlantic,MIN_HUR,Minor Hurricane,AL122017,2017,09,11,12,157.2,532.16,13765.0625
